obnoxious	<u><b>obnoxious</b></u>:chato,chata,odioso,odiosa,irritante,antipática,antipático,detestável,enjoativo,enjoativa	1. very unpleasant or rude			(3)desagradável,(3)obnóxio	(149)desagradável,(142)detestável	desagradável,irritante,detestável		antipático,irritante,odioso,detestável			"<font color=""#ff0000"">odioso,desagradável,detestável</font>"			offensive, repulsive																										detestável				[sound:6001-7000/thesaurus/6001-7000-thesaurus-obnoxious.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus75109.mp3]					əbˈnɒkʃəs	əbˈnɒk ʃəs					"<span class=""ipa dipa"">əbˈnɑk·ʃəs</span>"																	
mates	<u><b>mates</b></u>:colegas,amigos.				companheiros	(226)colegas,(645)amigo,(435)companheiro	companheiro								one of a pair; partner,marry and breed																										companheiros				[sound:6001-7000/thesaurus/6001-7000-thesaurus-mates.mp3]						meɪt	meɪt																						
hereby	<u><b>hereby</b></u>:por este meio	1. with these words or with this action			(2)por este meio,(2)pela presente,por meio deste	(105)declaro,(91)por este meio,(37)honra,(53)fica			pelo presente						at this moment																										pelo presente																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-hereby.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-hereby.mp3]					hɪəˈbaɪ	hɪərˈbaɪ, ˈhɪərˌbaɪ					"<span class=""ipa dipa"">ˌhɪr-</span>"		
gabby	<u><b>gabby</b></u>:tagarela				(2)tagarela,(2)conversador	(9)tagarela									talkative																										gabby				[sound:6001-7000/thesaurus/6001-7000-thesaurus-gabby.mp3]							ˈgæb i																						
cheeks					bochechas	(778)bochechas	bochechas								side of human face,audacity, boldness																										bochechas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cheeks.mp3]						ʧiːk	tʃik																						
cellar	<u><b>cellar</b></u>:adega,celeiro,porão,subsolo.	1. a room under the floor of a building			(3)cave,(3)porão	(1347)adega,(757)porão,(698)cave	adega,garrafeira,porão,cave	adega,garrafeira,cave	porão	<b>cellar</b>    porão					underground story of building																										porão				[sound:37001-38000/thesaurus/37001-38000-thesaurus-cellar.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus70745.mp3]				(ˈsɛl ər)	ˈselə	ˈsɛl ər					"<span class=""ipa dipa"">ˈsel·ər</span>"																	
strangle	<u><b>to strangle</b></u>:estrangular,esganar,sufocar.	1. to kill someone by pressing their throat			(3)estrangular	(770)estrangular	estrangular		estrangular						choke, stifle																										estrangular				[sound:6001-7000/thesaurus/6001-7000-thesaurus-strangle.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-strangle.mp3]					stræŋgl	ˈstræŋ gəl					"<span class=""ipa dipa"">ˈstræŋ·ɡəl</span>"																	
sour	<u><b>sour</b></u>:ácido,acre,azedo,acerbo. <u><b>to sour</b></u>:azedar. <u><b>to sour</b></u>:azedar.	1. having a sharp taste like a lemon, and not sweet			(3)ácido,(3)azedo,(3)azedar	(514)azedo	amargo,azedo,ácido,azedar	azedo,amargo	azedo,acidez,azedume						bad-tasting; gone bad,in a bad mood,alienate																										sour				[sound:6001-7000/thesaurus/6001-7000-thesaurus-sour.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-sour.mp3]					ˈsaʊə	"saʊ<span class=""superscript"">ə</span>r, ˈsaʊ ər"					"<span class=""ipa dipa"">sɑʊər</span>"																	
purchase	<u><b>purchase</b></u>:compra,aquisição,aderência. <u><b>to purchase</b></u>:comprar,adquirir.	1. to buy something			compra,(3)aquisição,(3)comprar,(3)adquirir	(10461)compra	compra,aquisição,comprar,adquirir	compra	comprar,adquirir,compra						possession obtained with money,buy, obtain																										compra				[sound:6001-7000/thesaurus/6001-7000-thesaurus-purchase.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-purchase.mp3]					ˈpɜːʧɪs	ˈpɜr tʃəs					"<span class=""ipa dipa"">ˈpɜr·tʃəs</span>"																	
exotic	<u><b>exotic</b></u>:exótico,estranho. <u><b>exotic</b></u>:exótico	1. unusual, interesting, and often foreign			(3)exótico	(2032)exótico	exótico,exotismo	exotismo	exótico						not native or usual; mysterious																										exótico				[sound:6001-7000/thesaurus/6001-7000-thesaurus-exotic.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-exotic.mp3]					ɪgˈzɒtɪk	ɪgˈzɒt ɪk					"<span class=""ipa dipa"">ɪɡˈzɑ·t̬ɪk</span>"																	
clearing	<u><b>clearing</b></u>:compensação,ajuste,justificação,clareira.	1. an area in a wood or forest from which trees and bushes have been removed			clareira	(1239)compensação	clareira,compensação	compensação	clareira						gap in area																										clearing				[sound:6001-7000/thesaurus/6001-7000-thesaurus-clearing.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-clearing.mp3]					ˈklɪərɪŋ,klɪə	ˈklɪər ɪŋ					"<span class=""ipa dipa"">ˈklɪr.ɪŋ</span>"																	
brooks					riachos	(27)riachos,(31)ribeiros									stream of water,endure, accept																										riachos				[sound:6001-7000/thesaurus/6001-7000-thesaurus-brooks.mp3]						brʊks,brʊk	brʊk																						
boutique	<u><b>boutique</b></u>:loja,butique,seção,departamento	1. a small shop that sells fashionable clothes, shoes, jewellery, etc.				(113)butique,(143)loja	loja	loja	butique						shop																										boutique																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-boutique.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-boutique.mp3]					buːˈtiːk	buˈtik							
terrace	<u><b>terrace</b></u>:varanda,pátio,terraço,arquibancada. <u><b>to terrace</b></u>:construir terraços.	1. a flat area outside a house, restaurant, etc. where you can sit			terraço	(9350)terraço	varanda,terraço,socalco	varanda,terraço,socalco	terraço,varanda,uma fileira de casas						plateau																										terraço																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-terrace.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-terrace.mp3]					ˈterɪs	ˈtɛr əs					"<span class=""ipa dipa"">ˈter·əs</span>"		
seed	<u><b>seed</b></u>:semente,germe,grão,cabeça-de-chave. <u><b>to seed</b></u>:produzir sementes,semear. <u><b>to seed</b></u>:semear,retirar as sementes de.	1. a small round thing that a new plant can grow from			semente,(3)semear	(5590)semente	semente,semear	semente	semente						beginning, source,children																										semente				[sound:6001-7000/thesaurus/6001-7000-thesaurus-seed.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cede.mp3]					siːd	sid					"<span class=""ipa dipa"">sid</span>"																	
quack	<u><b>quack</b></u>:curandeiro,charlatão,grasnido. <u><b>to quack</b></u>:grasnar,bancar o médico.	1. the sound made by a duck (= a water bird)			(3)grasnar,charlatão	(127)charlatão	charlatão	charlatão	som feito pelo pato,grasnar						counterfeit,person who pretends to be an expert																										quack				[sound:6001-7000/thesaurus/6001-7000-thesaurus-quack.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-quack.mp3]					kwæk	kwæk					"<span class=""ipa dipa"">kwæk</span>"																	
preliminary	<u><b>preliminary</b></u>:preliminar,prévio,preparatório. <u><b>preliminary</b></u>:introdução,prelúdio.	1. coming before a more important action or event, especially introducing or preparing for it			preliminares,(3)preliminar	(5408)preliminar	preliminares	preliminares	preliminar,preâmbulo						introductory, initial,introductory event; beginning																										preliminar																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-preliminary.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-preliminary.mp3]					prɪˈlɪmɪnərɪ	prɪˈlɪm əˌnɛr i					"<span class=""ipa dipa"">-ə.ner-</span>"		
outstanding	<u><b>outstanding</b></u>:marcante,devido,espetacular,proeminente. <u><b>outstanding</b></u>:dívida.	1. excellent and much better than most			excepcional,(2)marcante	(596)notável,(715)excepcional,(1403)excelente	excepcional,pendente,destacado,notável,excelente,marcante	pendente	destacado,excepcional			"<i><u><font color=""#aa4444"">excelente, excepcional, extraordinário, notável, dívida pendente</font></u></i><br>"		saldo pendente,excepcional, extraordinário,conspícuo,proeminente, ilustre,pendente,empréstimos pendentes	superior, excellent,noticeable, striking,referring to an unpaid debt		01. <b>outstanding</b>  (exceptional)<br>02. <b>outstanding</b>  (conspicuous, prominent)<br>03. <b>loans outstanding,</b>  (borrowed money yet to be repaid)&nbsp;(empréstimos não reembolsados)<br>04. <b>outstanding</b>  (unresolved)&nbsp;(a resolver)<br>05. <b>outstanding balance</b>  (money still owed)							"01. <font color=""#c7c7c7""><i>outstanding  (exceptional)</i></font><br><b>""His play in that game was <font color=""#ff0000"">outstanding</font>""</b> <i><u><font color=""#aa4444"">excepcional, extraordinário</font></u></i><br><i>""Sua atuação naquele jogo foi excepcional""</i><br><br>02. <font color=""#c7c7c7""><i>outstanding  (conspicuous, prominent)</i></font><br><b>""He is an <font color=""#ff0000""><font color=""#ff0000"">outstanding</font></font> member of the community""</b> <i><u><font color=""#aa4444"">proeminente</font></u></i><br><i>""Ele é um membro proeminente da comunidade""</i><br><br>03. <font color=""#c7c7c7""><i>loans outstanding,  (borrowed money yet to be repaid)&nbsp;(empréstimos não reembolsados)</i></font><br><b>""Write the value of your loans <font color=""#ff0000""><font color=""#ff0000"">outstanding</font></font> on page 6 of the form.""</b> <i><u><font color=""#aa4444"">empréstimos pendentes</font></u></i><br><br>04. <font color=""#c7c7c7""><i>outstanding  (unresolved)&nbsp;(a resolver)</i></font><br><b>""We still have three issues <font color=""#ff0000"">outstanding</font>""</b> <i><u><font color=""#aa4444"">pendente</font></u></i><br><i>""Ainda nos restam três questões pendentes""</i><br><br>05. <font color=""#c7c7c7""><i>outstanding balance  (money still owed)</i></font><br><b>""I just received a letter saying that I still have an <font color=""#ff0000"">outstanding</font> balance on my car""</b> <i><u><font color=""#aa4444"">saldo pendente</font></u></i><br><i>""Acabei de receber uma carta dizendo que ainda tenho saldo pendente pelo meu carro""</i>"																	pendente				[sound:6001-7000/thesaurus/6001-7000-thesaurus-outstanding.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus75381.mp3]					aʊtˈstændɪŋ	ˌaʊtˈstæn dɪŋ					"<span class=""ipa dipa"">ˌɑʊtˈstæn·dɪŋ</span>"																	
knot	<u><b>knot</b></u>:nó,laço. <u><b>to knot</b></u>:amarrar.	1. a place where pieces of string, rope, etc. have been tied together			(3)atar,nó	(2045)nó	nó	nó	nó,dar nó em						bow, loop,lump; crowd,weave, complicate																										nó				[sound:6001-7000/thesaurus/6001-7000-thesaurus-knot.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-knot.mp3]					nɒt	nɒt					"<span class=""ipa dipa"">nɑt</span>"																	
ketchup	<u><b>ketchup</b></u>:ketchup,catchup	1. a cold, red sauce made from tomatoes				(64)catchup			catchup,molho de tomate condimentado						flavoring																										ketchup																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-ketchup.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus72673.mp3]					ˈkeʧəp	ˈkɛtʃ əp, ˈkætʃ-					"<span class=""ipa dipa"">ˈketʃ·əp</span>"		
circuit	<u><b>circuit</b></u>:circuito. <u><b>to circuit</b></u>:circuitar.	1. something shaped approximately like a circle, especially a route, path, or sports track that starts and ends in the same place			(3)circuito	(6437)circuito	circuito	circuito	volta,circuito						revolution, track, boundary																										circuito																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-circuit.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-circuit.mp3]					ˈsɜːkɪt	ˈsɜr kɪt					"<span class=""ipa dipa"">ˈsɝː-</span>"		
violet	<u><b>violet</b></u>:violeta,lilás,roxo. <u><b>violet</b></u>:violeta.	1. a small plant with a small, purple flower			tolet,(3)violeta	(993)violeta	violeta		violeta						purplish color,blue and red colors mixed together,purple																										violeta				[sound:6001-7000/thesaurus/6001-7000-thesaurus-violet.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus74860.mp3]					ˈvaɪəlɪt	ˈvaɪ ə lɪt					"<span class=""ipa dipa"">ˈvɑɪ·ə·lət</span>"																	
uptight	<u><b>uptight</b></u>:nervoso	1. worried or nervous and not able to relax			tenso,(2)nervoso	(206)tenso,(130)nervoso	tenso		tenso			"<i><u><font color=""#aa4444"">tenso nervoso</font></u></i><br>"			nervous																										rígido				[sound:6001-7000/thesaurus/6001-7000-thesaurus-uptight.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-uptight.mp3]					ʌpˈtaɪt	ˈʌpˈtaɪt																						
ticking	<u><b>ticking</b></u>:tique-taque.				tique-taque	(79)contar,(86)passando,(69)correndo,(103)relógio	relógio								click																										ticking				[sound:6001-7000/thesaurus/6001-7000-thesaurus-ticking.mp3]						ˈtɪkɪŋ,tɪk	ˈtɪk ɪŋ																						
terrifying	<u><b>terrifying</b></u>:aterrorizante,torturante,aterrador.	1. very frightening			assustador	(328)aterrador,(469)assustador,(435)terrível,(348)aterrorizante	assustador,aterrorizante		apavorante						frightening																										aterrador																				[sound:6001-7000/cambridge/6001-7000-cambridge-terrifying.mp3]					ˈterɪfaɪ						"<span class=""ipa dipa"">ˈter.əˌfɑɪ·ɪŋ</span>"		
tease	<u><b>tease</b></u>:provocação,provocador. <u><b>to tease</b></u>:provocar,incomodar,importunar.	1. to laugh at someone or say bad things to them			provocação,(2)burlar,(2)importunar,(2)arreliar	(281)provocar	provocar,arreliar	provocar	tirar sarro de						aggravate, provoke																										brincar				[sound:6001-7000/thesaurus/6001-7000-thesaurus-tease.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-tease.mp3]					tiːz	tiz					"<span class=""ipa dipa"">tiz</span>"																	
swamp	<u><b>swamp</b></u>:pântano,brejo,lodaçal,charco. <u><b>to swamp</b></u>:inundar,sobrecarregar.	1. an area of very wet, soft land			pântano	(1539)pântano	brejo,pântano,inundar	brejo,pântano,inundar	pântano,charco						wet land covered with vegetation,overwhelm, flood																										pântano				[sound:6001-7000/thesaurus/6001-7000-thesaurus-swamp.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-swamp.mp3]					swɒmp	swɒmp					"<span class=""ipa dipa"">swɑmp</span>"																	
rays					raios	(2380)raios									beam; indication																										raios				[sound:6001-7000/thesaurus/6001-7000-thesaurus-rays.mp3]						reɪ	reɪ																						
jurisdiction	<u><b>jurisdiction</b></u>:jurisdição,alçada,vara.	1. the authority of a court or official organization to make decisions and judgments			jurisdição,(3)competência	(5099)jurisdição	foro,jurisdição,competência	jurisdição,foro	jurisdição						area of authority																										jurisdição																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-jurisdiction.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-jurisdiction.mp3]					ʤʊərɪsˈdɪkʃn	ˌdʒʊər ɪsˈdɪk ʃən					"<span class=""ipa dipa"">ˌdʒʊr.ɪs-</span>"		
doubted					duvidou	(93)duvidaram,(143)duvidou,(218)duvidei,(138)duvidava									lack confidence in; question																										duvidado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-doubted.mp3]						daʊt,ˈdaʊtɪd	daʊt																						
deception	<u><b>deception</b></u>:engano,fraude,putaria,trapaça,embuste.	1. the act of deceiving someone by making them believe something that is not true			decepção,(3)engano	(427)decepção,(609)engano	mentira,logro,decepção,engano,engodo	logro,mentira,engano	engano,engodo	<b>deception</b>  dissimulação					misleading; being dishonest,trick																										engano				[sound:6001-7000/thesaurus/6001-7000-thesaurus-deception.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-deception.mp3]				(dɪˈsɛp ʃən)	dɪˈsepʃn	dɪˈsɛp ʃən					"<span class=""ipa dipa"">dɪˈsep·ʃən</span>"																	
